Category,Layer,Rank,Expert ID,Activation Count
ordering,42,15,56,5169
ordering,42,16,27,5030
ordering,42,17,47,5027
ordering,42,18,5,4994
ordering,42,19,39,4770
ordering,42,20,21,4757
ordering,43,1,45,20431
ordering,43,2,78,19049
ordering,43,3,40,8894
ordering,43,4,114,8142
ordering,43,5,87,7989
ordering,43,6,25,7165
ordering,43,7,9,5994
ordering,43,8,47,5931
ordering,43,9,6,5870
ordering,43,10,125,5730
ordering,43,11,86,5452
ordering,43,12,31,5353
ordering,43,13,65,5341
ordering,43,14,121,5242
ordering,43,15,72,5231
ordering,43,16,29,4966
ordering,43,17,59,4811
ordering,43,18,107,4792
ordering,43,19,16,4654
ordering,43,20,112,4475
ordering,44,1,14,14637
ordering,44,2,121,14150
ordering,44,3,21,13573
ordering,44,4,47,9253
ordering,44,5,94,8364
ordering,44,6,68,7959
ordering,44,7,72,7757
ordering,44,8,116,7363
ordering,44,9,8,7194
ordering,44,10,20,6789
ordering,44,11,98,6570
ordering,44,12,13,6550
ordering,44,13,92,6306
ordering,44,14,32,5909
ordering,44,15,48,5845
ordering,44,16,65,5589
ordering,44,17,70,5306
ordering,44,18,110,5206
ordering,44,19,59,5084
ordering,44,20,90,4863
ordering,45,1,1,24844
ordering,45,2,45,14969
ordering,45,3,85,14020
ordering,45,4,84,12112
ordering,45,5,107,10733
ordering,45,6,89,9175
ordering,45,7,82,7887
ordering,45,8,35,7296
ordering,45,9,70,6730
ordering,45,10,111,6548
ordering,45,11,38,5792
ordering,45,12,66,5730
ordering,45,13,103,5630
ordering,45,14,80,5325
ordering,45,15,29,5153
ordering,45,16,87,4958
ordering,45,17,76,4900
ordering,45,18,83,4739
ordering,45,19,63,4669
ordering,45,20,23,4588
ordering,46,1,102,14064
ordering,46,2,75,12821
ordering,46,3,19,10859
ordering,46,4,119,10315
ordering,46,5,8,7423
ordering,46,6,114,7152
ordering,46,7,38,6911
ordering,46,8,5,6910
ordering,46,9,115,6820
ordering,46,10,52,6377
ordering,46,11,4,6235
ordering,46,12,31,6074
ordering,46,13,71,5924
ordering,46,14,123,5527
ordering,46,15,10,5295
ordering,46,16,9,4934
ordering,46,17,118,4930
ordering,46,18,1,4910
ordering,46,19,3,4817
ordering,46,20,80,4686
ordering,47,1,126,11841
ordering,47,2,66,8434
ordering,47,3,14,7231
ordering,47,4,36,6995
ordering,47,5,15,6922
ordering,47,6,47,6765
ordering,47,7,74,6542
ordering,47,8,120,6508
ordering,47,9,127,6436
ordering,47,10,123,6387
ordering,47,11,88,6253
ordering,47,12,20,6242
ordering,47,13,26,6113
ordering,47,14,73,5495
ordering,47,15,57,5494
ordering,47,16,31,5058
ordering,47,17,105,5032
ordering,47,18,90,4952
ordering,47,19,44,4775
ordering,47,20,121,4715
outlier,0,1,112,7250
outlier,0,2,72,6454
outlier,0,3,23,6412
outlier,0,4,77,6273
outlier,0,5,12,5523
outlier,0,6,29,5507
outlier,0,7,100,5440
outlier,0,8,36,4816
outlier,0,9,106,4776
outlier,0,10,22,4753
outlier,0,11,65,4669
outlier,0,12,21,4652
outlier,0,13,58,4589
outlier,0,14,78,4558
outlier,0,15,50,4513
outlier,0,16,102,4471
outlier,0,17,120,4466
outlier,0,18,98,4428
outlier,0,19,79,4328
outlier,0,20,125,4264
outlier,1,1,88,8434
outlier,1,2,4,8035
outlier,1,3,119,6748
outlier,1,4,70,6543
outlier,1,5,80,6402
outlier,1,6,127,5909
outlier,1,7,87,5564
outlier,1,8,45,5168
outlier,1,9,104,5070
outlier,1,10,94,4893
outlier,1,11,8,4879
outlier,1,12,59,4820
outlier,1,13,85,4495
outlier,1,14,29,4388
outlier,1,15,114,4306
outlier,1,16,48,4193
outlier,1,17,116,4037
outlier,1,18,83,3980
outlier,1,19,16,3976
outlier,1,20,34,3943
outlier,2,1,47,13896
outlier,2,2,40,9853
outlier,2,3,36,7561
outlier,2,4,37,7443
outlier,2,5,2,7154
outlier,2,6,25,6420
outlier,2,7,127,5630
outlier,2,8,125,5481
outlier,2,9,15,5330
outlier,2,10,31,5296
outlier,2,11,53,5100
outlier,2,12,21,4835
outlier,2,13,90,4756
outlier,2,14,30,4719
outlier,2,15,76,4662
outlier,2,16,66,4499
outlier,2,17,109,4395
outlier,2,18,67,4383
outlier,2,19,95,4122
outlier,2,20,116,4016
outlier,3,1,84,24982
outlier,3,2,16,12950
outlier,3,3,43,8912
outlier,3,4,95,7853
outlier,3,5,103,6741
outlier,3,6,115,6179
outlier,3,7,27,5911
outlier,3,8,113,5485
outlier,3,9,36,5303
outlier,3,10,92,4975
outlier,3,11,82,4962
outlier,3,12,126,4944
outlier,3,13,88,4890
outlier,3,14,77,4866
outlier,3,15,6,4813
outlier,3,16,49,4622
outlier,3,17,90,4450
outlier,3,18,89,4380
outlier,3,19,26,4290
outlier,3,20,59,4268
outlier,4,1,104,17981
outlier,4,2,32,10949
outlier,4,3,52,9024
outlier,4,4,11,8995
outlier,4,5,109,8955
outlier,4,6,15,8918
outlier,4,7,4,8510
outlier,4,8,101,7636
outlier,4,9,30,7412
outlier,4,10,36,6943
outlier,4,11,34,6628
outlier,4,12,10,6189
outlier,4,13,73,5654
outlier,4,14,13,5527
outlier,4,15,85,5410
outlier,4,16,79,4991
outlier,4,17,81,4842
outlier,4,18,82,4830
outlier,4,19,27,4764
outlier,4,20,83,4588
outlier,5,1,76,12133
outlier,5,2,13,11438
outlier,5,3,74,10403
outlier,5,4,44,10229
outlier,5,5,70,9699
outlier,5,6,56,9056
outlier,5,7,12,9041
outlier,5,8,73,6167
outlier,5,9,68,5998
outlier,5,10,10,5544
outlier,5,11,96,5522
outlier,5,12,127,5504
outlier,5,13,54,5437
outlier,5,14,71,5362
outlier,5,15,14,5357
outlier,5,16,53,5295
outlier,5,17,58,5289
outlier,5,18,117,5180
outlier,5,19,98,5174
outlier,5,20,42,4810
outlier,6,1,71,23486
outlier,6,2,74,17655
outlier,6,3,8,14111
outlier,6,4,53,13515
outlier,6,5,27,9321
outlier,6,6,16,9191
outlier,6,7,34,9030
outlier,6,8,104,8875
outlier,6,9,86,7358
outlier,6,10,19,7108
outlier,6,11,111,6941
outlier,6,12,1,6770
outlier,6,13,13,6612
outlier,6,14,109,6291
outlier,6,15,40,5754
outlier,6,16,24,5443
outlier,6,17,44,5268
outlier,6,18,79,4864
outlier,6,19,118,4836
outlier,6,20,82,4809
outlier,7,1,109,25726
outlier,7,2,18,23219
outlier,7,3,30,20375
outlier,7,4,103,13058
outlier,7,5,28,8292
outlier,7,6,83,8268
outlier,7,7,96,7656
outlier,7,8,92,7488
outlier,7,9,106,7121
outlier,7,10,34,7001
outlier,7,11,107,6248
outlier,7,12,75,6028
outlier,7,13,41,5499
outlier,7,14,59,5381
outlier,7,15,114,5369
outlier,7,16,17,5296
outlier,7,17,123,5121
outlier,7,18,82,5066
outlier,7,19,73,4731
outlier,7,20,16,4278
outlier,8,1,46,22115
outlier,8,2,88,15605
outlier,8,3,72,14526
outlier,8,4,3,10070
outlier,8,5,107,9017
outlier,8,6,111,8821
outlier,8,7,21,8810
outlier,8,8,35,8115
outlier,8,9,81,7915
outlier,8,10,26,6614
outlier,8,11,38,6557
outlier,8,12,116,6456
outlier,8,13,15,5949
outlier,8,14,67,5838
outlier,8,15,20,5714
outlier,8,16,2,5466
outlier,8,17,125,5323
outlier,8,18,66,5265
outlier,8,19,49,5250
outlier,8,20,65,4912
outlier,9,1,114,22402
outlier,9,2,49,21670
outlier,9,3,10,19871
outlier,9,4,27,19175
outlier,9,5,30,13134
outlier,9,6,87,11462
outlier,9,7,57,9778
outlier,9,8,104,8455
outlier,9,9,69,7961
outlier,9,10,122,6913
outlier,9,11,64,6268
outlier,9,12,32,5782
outlier,9,13,28,5483
outlier,9,14,98,4766
outlier,9,15,41,4708
outlier,9,16,77,4682
outlier,9,17,5,4651
outlier,9,18,86,4451
outlier,9,19,48,4296
outlier,9,20,62,4079
outlier,10,1,100,13693
outlier,10,2,45,9928
outlier,10,3,26,9669
outlier,10,4,53,9401
outlier,10,5,101,9044
outlier,10,6,56,9021
outlier,10,7,116,8822
outlier,10,8,47,8040
outlier,10,9,86,7911
outlier,10,10,65,6806
outlier,10,11,93,6595
outlier,10,12,109,6398
outlier,10,13,14,6304
outlier,10,14,127,5824
outlier,10,15,90,5771
outlier,10,16,111,5451
outlier,10,17,13,5211
outlier,10,18,15,5157
outlier,10,19,2,4933
outlier,10,20,74,4623
outlier,11,1,39,16775
outlier,11,2,64,16755
outlier,11,3,118,8420
outlier,11,4,41,7943
outlier,11,5,28,7798
outlier,11,6,96,7294
outlier,11,7,42,6553
outlier,11,8,1,5723
outlier,11,9,10,5572
outlier,11,10,21,5477
outlier,11,11,35,4757
outlier,11,12,19,4728
outlier,11,13,67,4718
outlier,11,14,26,4717
outlier,11,15,79,4613
outlier,11,16,30,4567
outlier,11,17,47,4461
outlier,11,18,122,4445
outlier,11,19,103,4385
outlier,11,20,92,4356
outlier,12,1,85,17887
outlier,12,2,119,15184
outlier,12,3,56,10239
outlier,12,4,62,9838
outlier,12,5,60,9485
outlier,12,6,95,8156
outlier,12,7,64,8036
outlier,12,8,76,7668
outlier,12,9,116,6994
outlier,12,10,9,6892
outlier,12,11,0,6310
outlier,12,12,113,6028
outlier,12,13,43,5909
outlier,12,14,120,5755
outlier,12,15,103,5311
outlier,12,16,121,5226
outlier,12,17,38,4740
outlier,12,18,68,4664
outlier,12,19,107,4531
outlier,12,20,94,4408
outlier,13,1,111,16310
outlier,13,2,42,13814
outlier,13,3,14,10776
outlier,13,4,47,8026
outlier,13,5,122,7825
outlier,13,6,68,7769
outlier,13,7,107,7373
outlier,13,8,57,7072
outlier,13,9,25,6688
outlier,13,10,115,6204
outlier,13,11,109,5882
outlier,13,12,18,5821
outlier,13,13,65,5612
outlier,13,14,88,5554
outlier,13,15,26,5426
outlier,13,16,105,5163
outlier,13,17,123,5121
outlier,13,18,66,5014
outlier,13,19,55,4954
outlier,13,20,89,4925
outlier,14,1,36,18978
outlier,14,2,25,15094
outlier,14,3,93,13125
outlier,14,4,88,12725
outlier,14,5,13,10444
outlier,14,6,51,10063
outlier,14,7,6,8684
outlier,14,8,96,7700
outlier,14,9,53,7614
outlier,14,10,107,6944
outlier,14,11,81,6445
outlier,14,12,85,5627
outlier,14,13,16,5481
outlier,14,14,75,5371
outlier,14,15,111,5260
outlier,14,16,18,5071
outlier,14,17,46,5014
outlier,14,18,118,4914
outlier,14,19,52,4671
outlier,14,20,68,4563
outlier,15,1,59,19216
outlier,15,2,53,15808
outlier,15,3,37,14975
outlier,15,4,57,14162
outlier,15,5,120,11574
outlier,15,6,18,9418
outlier,15,7,83,7632
outlier,15,8,23,7077
outlier,15,9,10,6972
outlier,15,10,116,6930
outlier,15,11,115,6565
outlier,15,12,28,6205
outlier,15,13,82,6056
outlier,15,14,7,6049
outlier,15,15,20,5493
outlier,15,16,90,5272
outlier,15,17,22,5206
outlier,15,18,58,5143
outlier,15,19,80,5065
outlier,15,20,123,4820
outlier,16,1,36,21585
outlier,16,2,98,9683
outlier,16,3,89,9668
outlier,16,4,101,9657
outlier,16,5,115,9506
outlier,16,6,126,9115
outlier,16,7,83,9097
outlier,16,8,80,8525
outlier,16,9,114,8212
outlier,16,10,110,7077
outlier,16,11,34,6800
outlier,16,12,37,6540
outlier,16,13,79,6454
outlier,16,14,105,6107
outlier,16,15,44,5906
outlier,16,16,81,5727
outlier,16,17,77,5605
outlier,16,18,103,5464
outlier,16,19,5,4775
outlier,16,20,18,4753
outlier,17,1,83,14998
outlier,17,2,18,12592
outlier,17,3,88,10768
outlier,17,4,62,9517
outlier,17,5,120,8152
outlier,17,6,35,7983
outlier,17,7,0,7796
outlier,17,8,55,7574
outlier,17,9,126,7015
outlier,17,10,78,6885
outlier,17,11,63,6329
outlier,17,12,11,6236
outlier,17,13,116,6126
outlier,17,14,91,5956
outlier,17,15,39,5435
outlier,17,16,53,5424
outlier,17,17,36,5384
outlier,17,18,127,5224
outlier,17,19,2,5056
outlier,17,20,21,4944
outlier,18,1,74,25019
outlier,18,2,71,23448
outlier,18,3,8,16007
outlier,18,4,86,15452
outlier,18,5,27,14791
outlier,18,6,53,12085
outlier,18,7,1,10651
outlier,18,8,62,10383
outlier,18,9,75,9858
outlier,18,10,116,7868
outlier,18,11,109,6920
outlier,18,12,7,6881
outlier,18,13,30,6876
outlier,18,14,19,6679
outlier,18,15,111,5777
outlier,18,16,24,5476
outlier,18,17,79,5109
outlier,18,18,20,4525
outlier,18,19,44,4442
outlier,18,20,110,4264
outlier,19,1,28,24120
outlier,19,2,30,21667
outlier,19,3,109,18325
outlier,19,4,18,15914
outlier,19,5,115,15758
outlier,19,6,103,15638
outlier,19,7,83,10685
outlier,19,8,106,9906
outlier,19,9,64,9864
outlier,19,10,17,9857
outlier,19,11,34,8840
outlier,19,12,96,8184
outlier,19,13,92,5254
outlier,19,14,41,5170
outlier,19,15,111,4936
outlier,19,16,59,4713
outlier,19,17,123,4493
outlier,19,18,51,4350
outlier,19,19,62,4199
outlier,19,20,68,3787
outlier,20,1,46,24262
outlier,20,2,72,14889
outlier,20,3,88,14402
outlier,20,4,21,12479
outlier,20,5,111,10968
outlier,20,6,15,10809
outlier,20,7,35,9900
outlier,20,8,20,9571
outlier,20,9,3,9133
outlier,20,10,103,9123
outlier,20,11,107,7837
outlier,20,12,23,7226
outlier,20,13,67,7208
outlier,20,14,81,7179
outlier,20,15,49,5689
outlier,20,16,14,5523
outlier,20,17,125,5315
outlier,20,18,27,5273
outlier,20,19,124,4644
outlier,20,20,38,4639
outlier,21,1,49,21071
outlier,21,2,114,19069
outlier,21,3,10,18322
outlier,21,4,30,16399
outlier,21,5,27,15237
outlier,21,6,104,11914
outlier,21,7,62,10676
outlier,21,8,28,8399
outlier,21,9,87,8174
outlier,21,10,86,8116
outlier,21,11,37,7729
outlier,21,12,40,6255
outlier,21,13,77,6112
outlier,21,14,57,6054
outlier,21,15,5,6047
outlier,21,16,69,4989
outlier,21,17,122,4653
outlier,21,18,84,4652
outlier,21,19,45,4640
outlier,21,20,41,4580
outlier,22,1,100,12208
outlier,22,2,26,11318
outlier,22,3,86,10779
outlier,22,4,45,9855
outlier,22,5,98,8022
outlier,22,6,116,7797
outlier,22,7,101,7542
outlier,22,8,111,7458
outlier,22,9,20,7443
outlier,22,10,109,7073
outlier,22,11,47,6398
outlier,22,12,65,5987
outlier,22,13,13,5873
outlier,22,14,83,5735
outlier,22,15,103,5618
outlier,22,16,127,5150
outlier,22,17,110,5034
outlier,22,18,74,4951
outlier,22,19,2,4904
outlier,22,20,14,4586
outlier,23,1,64,19172
outlier,23,2,39,11739
outlier,23,3,118,9090
outlier,23,4,41,7961
outlier,23,5,22,7913
outlier,23,6,126,7557
outlier,23,7,67,7251
outlier,23,8,96,7148
outlier,23,9,19,7044
outlier,23,10,42,7020
outlier,23,11,21,6534
outlier,23,12,28,5795
outlier,23,13,46,5049
outlier,23,14,78,5027
outlier,23,15,122,4779
outlier,23,16,5,4750
outlier,23,17,1,4610
outlier,23,18,30,4566
outlier,23,19,68,4256
outlier,23,20,7,4207
outlier,24,1,119,18877
outlier,24,2,85,16162
outlier,24,3,95,12194
outlier,24,4,113,8353
outlier,24,5,121,7657
outlier,24,6,26,7241
outlier,24,7,56,6777
outlier,24,8,60,6541
outlier,24,9,116,6530
outlier,24,10,64,6323
outlier,24,11,36,6255
outlier,24,12,65,6132
outlier,24,13,0,5930
outlier,24,14,62,5884
outlier,24,15,126,5791
outlier,24,16,76,5625
outlier,24,17,17,5386
outlier,24,18,43,5144
outlier,24,19,9,5019
outlier,24,20,74,4996
outlier,25,1,104,12206
outlier,25,2,42,11742
outlier,25,3,111,10251
outlier,25,4,115,10122
outlier,25,5,122,9394
outlier,25,6,107,7646
outlier,25,7,14,7218
outlier,25,8,32,7100
outlier,25,9,99,7057
outlier,25,10,36,6839
outlier,25,11,68,6704
outlier,25,12,105,6499
outlier,25,13,95,5987
outlier,25,14,47,5584
outlier,25,15,8,5218
outlier,25,16,0,5176
outlier,25,17,27,5084
outlier,25,18,41,4924
outlier,25,19,26,4667
outlier,25,20,22,4606
outlier,26,1,36,16922
outlier,26,2,25,12685
outlier,26,3,88,10586
outlier,26,4,118,10237
outlier,26,5,7,9907
outlier,26,6,51,9650
outlier,26,7,53,8274
outlier,26,8,93,8192
outlier,26,9,107,8173
outlier,26,10,96,7818
outlier,26,11,13,6528
outlier,26,12,81,5894
outlier,26,13,108,5684
outlier,26,14,52,4923
outlier,26,15,47,4904
outlier,26,16,19,4809
outlier,26,17,71,4717
outlier,26,18,106,4598
outlier,26,19,64,4294
outlier,26,20,75,4236
outlier,27,1,59,17245
outlier,27,2,37,15012
outlier,27,3,53,13642
outlier,27,4,57,11635
outlier,27,5,120,10885
outlier,27,6,115,8919
outlier,27,7,83,8584
outlier,27,8,18,8449
outlier,27,9,7,8086
outlier,27,10,116,7407
outlier,27,11,90,7194
outlier,27,12,126,5703
outlier,27,13,78,5577
outlier,27,14,20,4638
outlier,27,15,93,4519
outlier,27,16,58,4431
outlier,27,17,10,4344
outlier,27,18,127,4156
outlier,27,19,46,4143
outlier,27,20,80,4027
outlier,28,1,36,17987
outlier,28,2,89,12450
outlier,28,3,126,11512
outlier,28,4,101,10666
outlier,28,5,85,10015
outlier,28,6,98,9542
outlier,28,7,34,7389
outlier,28,8,37,7067
outlier,28,9,79,6773
outlier,28,10,83,6548
outlier,28,11,80,6473
outlier,28,12,65,5731
outlier,28,13,44,5731
outlier,28,14,105,5462
outlier,28,15,114,5171
outlier,28,16,110,5082
outlier,28,17,77,4495
outlier,28,18,5,4448
outlier,28,19,51,4331
outlier,28,20,33,4289
outlier,29,1,18,14366
outlier,29,2,83,10030
outlier,29,3,88,9513
outlier,29,4,62,8918
outlier,29,5,72,8745
outlier,29,6,126,8539
outlier,29,7,2,6458
outlier,29,8,11,5746
outlier,29,9,53,5612
outlier,29,10,90,5585
outlier,29,11,63,5512
outlier,29,12,59,5433
outlier,29,13,66,5280
outlier,29,14,0,5147
outlier,29,15,39,4974
outlier,29,16,35,4819
outlier,29,17,54,4813
outlier,29,18,91,4799
outlier,29,19,14,4623
outlier,29,20,123,4542
outlier,30,1,74,24759
outlier,30,2,71,18810
outlier,30,3,27,18669
outlier,30,4,86,11934
outlier,30,5,75,11765
outlier,30,6,59,10640
outlier,30,7,62,8620
outlier,30,8,19,8325
outlier,30,9,8,8290
outlier,30,10,1,7926
outlier,30,11,109,7091
outlier,30,12,30,7045
outlier,30,13,118,6055
outlier,30,14,119,5901
outlier,30,15,20,5510
outlier,30,16,116,5410
outlier,30,17,111,5409
outlier,30,18,26,5020
outlier,30,19,7,4955
outlier,30,20,46,4790
outlier,31,1,28,20821
outlier,31,2,30,18127
outlier,31,3,109,17583
outlier,31,4,103,17531
outlier,31,5,18,13270
outlier,31,6,106,13154
outlier,31,7,83,9232
outlier,31,8,17,8914
outlier,31,9,64,8799
outlier,31,10,96,7053
outlier,31,11,34,6704
outlier,31,12,115,6548
outlier,31,13,9,6226
outlier,31,14,41,5984
outlier,31,15,43,5260
outlier,31,16,105,4966
outlier,31,17,39,4747
outlier,31,18,123,4534
outlier,31,19,55,4275
outlier,31,20,62,4196
outlier,32,1,46,18944
outlier,32,2,88,14477
outlier,32,3,67,13946
outlier,32,4,21,11454
outlier,32,5,15,11138
outlier,32,6,72,10974
outlier,32,7,111,10452
outlier,32,8,3,8745
outlier,32,9,9,8625
outlier,32,10,49,8384
outlier,32,11,103,8253
outlier,32,12,23,7029
outlier,32,13,101,7015
outlier,32,14,35,5877
outlier,32,15,39,5523
outlier,32,16,41,5301
outlier,32,17,7,5264
outlier,32,18,125,5124
outlier,32,19,20,4904
outlier,32,20,81,4809
outlier,33,1,49,15520
outlier,33,2,114,13298
outlier,33,3,30,12907
outlier,33,4,10,11522
outlier,33,5,27,10654
outlier,33,6,57,9217
outlier,33,7,62,7978
outlier,33,8,69,7444
outlier,33,9,77,7319
outlier,33,10,104,7147
outlier,33,11,86,7129
outlier,33,12,5,6875
outlier,33,13,28,6849
outlier,33,14,87,5750
outlier,33,15,40,5291
outlier,33,16,37,5286
outlier,33,17,122,5045
outlier,33,18,100,4925
outlier,33,19,43,4909
outlier,33,20,79,4487
outlier,34,1,100,10130
outlier,34,2,26,9935
outlier,34,3,101,9193
outlier,34,4,65,8296
outlier,34,5,45,7754
outlier,34,6,116,7655
outlier,34,7,33,7126
outlier,34,8,47,6864
outlier,34,9,111,6831
outlier,34,10,109,6733
outlier,34,11,2,6634
outlier,34,12,13,6487
outlier,34,13,86,6270
outlier,34,14,98,6155
outlier,34,15,20,5996
outlier,34,16,103,5086
outlier,34,17,74,5066
outlier,34,18,14,4915
outlier,34,19,15,4821
outlier,34,20,27,4403
outlier,35,1,64,15384
outlier,35,2,39,12978
outlier,35,3,4,10514
outlier,35,4,126,8456
outlier,35,5,41,6487
outlier,35,6,79,6159
outlier,35,7,1,5792
outlier,35,8,28,5691
outlier,35,9,21,5467
outlier,35,10,109,4636
outlier,35,11,88,4603
outlier,35,12,118,4590
outlier,35,13,5,4571
outlier,35,14,42,4530
outlier,35,15,78,4487
outlier,35,16,96,4108
outlier,35,17,97,4048
outlier,35,18,82,4036
outlier,35,19,30,3913
outlier,35,20,71,3764
outlier,36,1,119,16078
outlier,36,2,85,14228
outlier,36,3,95,11213
outlier,36,4,56,6252
outlier,36,5,17,5944
outlier,36,6,121,5720
outlier,36,7,124,5510
outlier,36,8,126,5336
outlier,36,9,62,5333
outlier,36,10,64,5302
outlier,36,11,60,5086
outlier,36,12,43,5031
outlier,36,13,65,4890
outlier,36,14,103,4764
outlier,36,15,33,4741
outlier,36,16,32,4647
outlier,36,17,76,4541
outlier,36,18,36,4501
outlier,36,19,25,4457
outlier,36,20,74,4389
outlier,37,1,104,13425
